Pclass,Age,SibSp,Parch,Fare,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S
-1.6141360232496715,1.253641060462344,-0.47072241016576966,-0.47934163551176356,-0.07868358202862298,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.47728355411799794,-0.47072241016576966,-0.47934163551176356,-0.3771449401344324,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,0.21508629171413882,-0.47072241016576966,-0.47934163551176356,-0.4748669654497216,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.2464936055072857,0.3799231635348091,-0.47934163551176356,-0.476230259911263,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-1.785093262912034,2.931859884636545,2.048741656965093,-0.02524937114193778,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,-0.40035357124776055,-0.47072241016576966,0.7847000107266648,4.138687090321111,-0.7243102012714944,0.7243102012714944,2.167025611293046,-0.30335546785462864,-1.6877940184301663
-1.6141360232496715,1.2151760690272253,-0.47072241016576966,-0.47934163551176356,-0.11623194643548287,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.015703656896573447,0.3799231635348091,-0.47934163551176356,-0.09368752333417438,-0.7243102012714944,0.7243102012714944,2.167025611293046,-0.30335546785462864,-1.6877940184301663
0.8130336674657798,-0.09263363976681087,-0.47072241016576966,-0.47934163551176356,-0.47542922813724997,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,-0.09263363976681087,-0.47072241016576966,-0.47934163551176356,0.056105418406258684,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,0.984386120416513,-0.47072241016576966,-0.47934163551176356,-0.3771449401344324,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,0.5228062231950885,0.3799231635348091,0.7847000107266648,-0.16244531801315662,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,0.29201627458437623,-0.47072241016576966,-0.47934163551176356,-0.39110522946518805,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.9388634513394225,0.3799231635348091,-0.47934163551176356,-0.4916347171038209,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.015703656896573447,-0.47072241016576966,-0.47934163551176356,-0.44453944035187326,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,1.5998259833784123,-0.47072241016576966,0.7847000107266648,-0.12682251075536644,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,0.44587624032485107,0.3799231635348091,-0.47934163551176356,1.105534064649266,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,0.6766661889355633,-0.47072241016576966,-0.47934163551176356,3.7536565339074235,1.380623934668522,-1.380623934668522,2.167025611293046,-0.30335546785462864,-1.6877940184301663
-0.40055117789194583,0.3689462574546136,-0.47072241016576966,-0.47934163551176356,-0.3771449401344324,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,-0.9388634513394225,0.3799231635348091,-0.47934163551176356,0.4701002054562524,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-1.400443348560847,2.931859884636545,2.048741656965093,-0.02524937114193778,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,2.446055794951024,-0.47072241016576966,-0.47934163551176356,-0.5073607423402734,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,0.061226325973663974,-0.47072241016576966,-0.47934163551176356,-0.4606659814753323,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-1.7081632800417965,-0.47072241016576966,2.048741656965093,-0.1220086178826921,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,2.599915760691499,-0.47072241016576966,-0.47934163551176356,-0.4428545778464372,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.7080735027287102,-0.47072241016576966,-0.47934163551176356,-0.4882649920929489,-0.7243102012714944,0.7243102012714944,2.167025611293046,-0.30335546785462864,-1.6877940184301663
0.8130336674657798,-0.09263363976681087,-0.47072241016576966,2.048741656965093,-0.1969455254530391,1.380623934668522,-1.380623934668522,2.167025611293046,-0.30335546785462864,-1.6877940184301663
0.8130336674657798,-0.015703656896573447,-0.47072241016576966,-0.47934163551176356,-0.44486100839576787,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,0.5228062231950885,0.3799231635348091,2.048741656965093,1.6832012093701876,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.09263363976681087,-0.47072241016576966,-0.47934163551176356,-0.3490645402295484,-0.7243102012714944,0.7243102012714944,2.167025611293046,-0.30335546785462864,-1.6877940184301663
0.8130336674657798,1.5998259833784123,-0.47072241016576966,-0.47934163551176356,-0.4724600190133844,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,-0.16956362263704827,-0.47072241016576966,2.048741656965093,3.445086000768998,-0.7243102012714944,0.7243102012714944,2.167025611293046,-0.30335546785462864,-1.6877940184301663
0.8130336674657798,0.061226325973663974,-0.47072241016576966,-0.47934163551176356,-0.48786447620594237,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,0.29201627458437623,0.3799231635348091,-0.47934163551176356,1.105534064649266,1.380623934668522,-1.380623934668522,-0.46146201262628755,3.2964627506869646,-1.6877940184301663
0.8130336674657798,-0.09263363976681087,-0.47072241016576966,-0.47934163551176356,-0.47871807974786107,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,3.2964627506869646,-1.6877940184301663
0.8130336674657798,-0.09263363976681087,2.0812143109359664,0.7847000107266648,-0.13709150703135536,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-2.0928131943929835,2.0812143109359664,0.7847000107266648,-0.22165620034705105,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.3234235883775231,0.3799231635348091,0.7847000107266648,-0.04980022479257691,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-1.6141360232496715,1.6767559662486498,-0.47072241016576966,0.7847000107266648,0.5544242041283143,-0.7243102012714944,0.7243102012714944,2.167025611293046,-0.30335546785462864,-1.6877940184301663
-0.40055117789194583,-0.3234235883775231,-0.47072241016576966,0.7847000107266648,-0.12682251075536644,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.09263363976681087,-0.47072241016576966,-0.47934163551176356,-0.48786447620594237,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
0.8130336674657798,-0.09263363976681087,-0.47072241016576966,-0.47934163551176356,-0.47542922813724997,-0.7243102012714944,0.7243102012714944,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
-0.40055117789194583,-0.40035357124776055,-0.47072241016576966,-0.47934163551176356,-0.3771449401344324,1.380623934668522,-1.380623934668522,-0.46146201262628755,-0.30335546785462864,0.5924893613085024
